,avg_weeks,target,std_weeks,distance,prcp_from,wspd_from,prcp_to,wspd_to,tavg_from,tavg_to,year,month,day,weekday,week,number_of_days
7181,12.9545454545,10.9302242139,10.7059274758,959.3908039408326,40.9,11.0,45.0,10.8,21.8,26.7,2012,10,1,0,40,15614
5003,13.7619047619,11.2515595334,12.1815629617,1093.0584882782769,0.0,10.8,0.0,10.4,16.3,21.4,2012,10,1,0,40,15614
6920,12.9565217391,12.7150887196,9.46033951375,1290.7817443101533,0.0,20.5,0.0,7.6,21.8,13.9,2012,10,1,0,40,15614
7649,10.1578947368,11.0485934305,7.15124820414,1925.9405745518982,0.0,15.1,40.9,11.0,14.5,21.8,2012,10,1,0,40,15614
7652,12.5652173913,12.4218111709,11.7466671751,1224.5071161271671,0.0,14.8,40.9,11.0,16.6,21.8,2012,10,1,0,40,15614
7651,13.6,11.5600125261,10.8512672071,650.7999347470229,7.9,9.7,40.9,11.0,26.5,21.8,2012,10,1,0,40,15614
7180,10.9545454545,12.1470162456,9.14683017031,650.7999347470229,40.9,11.0,7.9,9.7,21.8,26.5,2012,10,1,0,40,15614
1562,17.7058823529,10.854313559,11.9912326856,664.8419403440406,0.0,8.3,0.0,12.2,22.8,29.3,2012,10,2,1,40,15615
1985,6.16666666667,12.9773375481,5.13160143945,296.6953343179436,10.2,7.9,3.0,3.0,18.1,15.8,2012,10,2,1,40,15615
1986,8.75,11.169267842,6.8556546004,874.9324434757018,10.2,7.9,2.3,10.1,18.1,23.5,2012,10,2,1,40,15615
8762,12.0434782609,10.2056521329,8.93144730646,1511.2132640938614,10.2,7.9,5.3,14.5,18.1,26.2,2012,10,2,1,40,15615
5240,13.2307692308,10.967051448,8.62697023205,2352.0330372197063,0.0,13.0,0.0,8.3,21.7,22.8,2012,10,2,1,40,15615
1565,14.0769230769,10.7165296355,10.3534461004,2761.758288527489,0.0,14.8,0.0,15.8,13.7,16.1,2012,10,2,1,40,15615
3911,11.0555555556,11.548605911,8.76807190706,322.308613012642,3.0,3.0,10.2,7.9,15.8,18.1,2012,10,2,1,40,15615
455,14.0384615385,11.3894496228,10.0736518472,1983.2728516097663,0.0,9.7,0.0,13.0,23.3,21.7,2012,10,2,1,40,15615
1560,12.1428571429,10.5351999966,9.06799710127,1553.2513524704468,0.0,8.3,0.0,19.1,22.8,18.0,2012,10,2,1,40,15615
1563,19.4722222222,10.7224785265,14.0274956753,3609.302980543453,8.4,9.4,0.0,12.2,18.9,29.3,2012,10,2,1,40,15615
1564,19.0606060606,11.8539866854,13.289891351,2963.9779183721243,0.0,8.3,0.0,15.8,22.8,16.1,2012,10,2,1,40,15615
5241,11.55,11.8539866854,9.58878182264,2231.3448134878636,0.0,13.0,10.2,7.9,21.7,18.1,2012,10,2,1,40,15615
456,13.6086956522,11.5178427268,11.7772474421,2231.3448134878636,10.2,7.9,0.0,13.0,18.1,21.7,2012,10,2,1,40,15615
7974,8.94117647059,10.8208100996,6.89629056301,1459.0567901596264,0.0,7.6,0.3,8.4,14.9,20.4,2012,10,2,1,40,15615
457,7.5625,11.3431908064,6.53165369566,376.72429941923696,0.0,15.8,2.2,11.0,16.1,16.8,2012,10,2,1,40,15615
459,12.4347826087,10.854313559,9.35086815103,2761.758288527489,0.0,15.8,0.0,14.8,16.1,13.7,2012,10,2,1,40,15615
454,14.0416666667,10.7693986302,10.5314401619,2352.0330372197063,0.0,8.3,0.0,13.0,22.8,21.7,2012,10,2,1,40,15615
460,11.7142857143,11.3516872938,10.2720146862,1093.0584882782769,0.0,8.3,0.0,14.8,22.8,13.7,2012,10,2,1,40,15615
6467,20.3,11.601249851,12.8765340137,379.99144221706285,0.0,12.2,0.0,9.7,29.3,23.3,2012,10,2,1,40,15615
453,14.6296296296,12.4384522377,10.7099814988,1290.7817443101533,0.0,15.8,0.0,13.0,16.1,21.7,2012,10,2,1,40,15615
6221,7.71428571429,10.5870082101,6.75310266503,1092.4099523149664,0.0,19.1,0.0,7.6,18.0,14.9,2012,10,2,1,40,15615
1566,10.0555555556,11.3389280028,9.92603363841,376.72429941923696,2.2,11.0,0.0,15.8,16.8,16.1,2012,10,2,1,40,15615
458,9.05555555556,10.6559731546,9.27661336672,957.776642713542,0.3,8.4,2.2,11.0,20.4,16.8,2012,10,2,1,40,15615
1561,13.1818181818,11.1362585598,11.607207792,1385.4629645185505,0.0,9.7,0.0,19.1,23.3,18.0,2012,10,2,1,40,15615
2969,6.8,13.1238858909,6.1667310164,296.6953343179436,0.0,5.4,0.6,4.7,19.9,17.2,2012,10,3,2,40,15616
2970,11.4583333333,11.5863597459,8.54644175471,4341.235523813961,0.0,9.0,0.6,4.7,19.7,17.2,2012,10,3,2,40,15616
7360,17.125,11.0082680593,11.6029751468,1388.871587348477,5.1,9.5,0.0,7.2,25.7,22.6,2012,10,3,2,40,15616
2968,8.33333333333,11.2425932865,6.44433175471,804.7565558911061,0.0,5.4,0.6,8.7,19.9,17.8,2012,10,3,2,40,15616
6866,10.9,11.4746973046,7.73848890458,1521.1963320926723,0.6,4.7,0.0,1.7,17.2,17.7,2012,10,3,2,40,15616
6088,10.25,12.6101692816,10.0361189815,536.5409602455643,0.0,11.5,6.6,7.6,17.3,16.4,2012,10,3,2,40,15616
6089,6.5625,12.4851959316,4.66145542365,1391.0394932855,0.6,4.7,6.6,7.6,17.2,16.4,2012,10,3,2,40,15616
6235,12.2272727273,10.9513573097,9.76354647794,1459.0567901596264,0.0,1.7,0.0,11.5,17.7,17.3,2012,10,3,2,40,15616
6867,9.95238095238,11.7644506556,8.26121171788,1071.232955569221,0.0,7.2,0.0,1.7,22.6,17.7,2012,10,3,2,40,15616
8354,12.1739130435,11.9207704465,8.53150404471,2231.3448134878636,0.0,12.2,0.0,5.4,22.0,19.9,2012,10,3,2,40,15616
6087,9.5,10.6804322036,6.87065370638,1092.4099523149664,0.0,11.5,0.0,20.5,17.3,16.8,2012,10,3,2,40,15616
6865,13.08,10.6498079399,8.68389313615,4193.040474037383,0.6,4.7,0.0,10.4,17.2,20.6,2012,10,3,2,40,15616
1490,18.4722222222,11.2017030205,11.9199379459,3609.302980543453,10.4,5.4,0.0,15.1,20.8,28.2,2012,10,4,3,40,15617
4585,9.94444444444,10.6743474486,8.58502267784,3434.6793173256915,0.0,3.0,0.0,13.7,19.1,17.1,2012,10,4,3,40,15617
4586,15.0833333333,11.1362585598,11.3095445134,4118.396447609655,2.8,4.7,0.0,13.7,21.6,17.1,2012,10,4,3,40,15617
4587,19.1052631579,13.0503468537,11.9158977924,4151.777426513749,10.4,5.4,0.0,13.7,20.8,17.1,2012,10,4,3,40,15617
2463,11.35,10.9195671805,8.90461146054,968.4139471761521,0.0,11.2,0.0,9.0,4.3,29.9,2012,10,4,3,40,15617
8526,16.1071428571,11.141010093,11.7041913534,2431.752262455142,0.0,15.1,3.0,18.7,28.2,16.4,2012,10,4,3,40,15617
8527,11.3157894737,11.2737883514,10.4459063304,1491.0953131260428,0.0,11.5,3.0,18.7,24.0,16.4,2012,10,4,3,40,15617
4591,13.8076923077,10.7284085021,10.840735144,959.3908039408326,0.0,3.0,1.8,12.2,19.1,28.6,2012,10,4,3,40,15617
4590,10.3333333333,10.9408206955,8.8450717418,364.26621140416734,0.0,3.0,0.0,2.5,19.1,21.3,2012,10,4,3,40,15617
4589,9.73684210526,11.0880652902,6.78103650929,1925.9405745518982,0.0,3.0,0.0,11.2,19.1,4.3,2012,10,4,3,40,15617
7600,11.45,10.6186723961,9.23651221483,2215.3690739508866,0.0,10.8,0.0,11.5,19.2,24.0,2012,10,4,3,40,15617
1494,14.0769230769,11.7162751714,12.0130698056,3125.8186221876726,0.0,10.8,0.0,3.0,19.2,19.1,2012,10,4,3,40,15617
1493,13.7391304348,12.3807679768,12.4104698882,1174.5829287181548,0.0,14.8,0.0,3.0,23.9,19.1,2012,10,4,3,40,15617
1486,13.7307692308,12.0965326164,11.2944506455,2352.0330372197063,0.0,13.7,0.0,14.8,17.1,23.9,2012,10,4,3,40,15617
1487,17.8387096774,12.1934722562,12.6599019854,2231.3448134878636,2.8,4.7,0.0,14.8,21.6,23.9,2012,10,4,3,40,15617
1488,13.2608695652,11.8047760267,11.1649508052,1093.0584882782769,0.0,13.7,0.0,23.4,17.1,13.4,2012,10,4,3,40,15617
1492,14.2692307692,11.9942765422,10.3365669051,3434.6793173256915,0.0,13.7,0.0,3.0,17.1,19.1,2012,10,4,3,40,15617
1491,12.6363636364,10.5806103453,10.6661255274,1694.934467213398,0.0,14.8,0.0,15.1,23.9,28.2,2012,10,4,3,40,15617
1489,18.8888888889,10.992918378,11.9278252784,664.8419403440406,0.0,13.7,0.0,15.1,17.1,28.2,2012,10,4,3,40,15617
4588,13.4583333333,11.3727606904,10.1680623893,2352.0330372197063,0.0,14.8,0.0,13.7,23.9,17.1,2012,10,4,3,40,15617
1495,7.9375,11.141010093,7.42490179509,364.26621140416734,0.0,2.5,0.0,3.0,21.3,19.1,2012,10,4,3,40,15617
4763,19.7692307692,13.3934948613,12.5057071991,3974.204435388782,10.4,5.4,0.0,10.8,20.8,19.2,2012,10,4,3,40,15617
4765,15.6666666667,10.8653489507,10.4957572161,1511.2132640938614,2.8,4.7,1.0,8.8,21.6,26.6,2012,10,4,3,40,15617
4764,13.7692307692,12.0092323221,9.33941193998,1983.2728516097663,0.0,14.8,0.0,10.8,23.9,19.2,2012,10,4,3,40,15617
7133,11.9,12.2440599963,10.5775332912,1088.3080558905829,3.0,18.7,0.3,4.7,16.4,22.6,2012,10,4,3,40,15617
4766,17.2333333333,10.5612839988,11.6993466759,1521.7251135396325,10.4,5.4,1.0,8.8,20.8,26.6,2012,10,4,3,40,15617
7984,8.76470588235,11.7092902353,6.43748215303,874.9324434757018,0.0,2.5,2.8,4.7,21.3,21.6,2012,10,4,3,40,15617
4762,15.1923076923,10.757778806,11.3772377342,3941.0235676343978,2.8,4.7,0.0,10.8,21.6,19.2,2012,10,4,3,40,15617
6079,8.70588235294,10.7224785265,6.78016137236,1092.4099523149664,0.0,27.0,0.0,14.8,5.1,1.9,2012,10,5,4,40,15618
4144,8.94736842105,11.99127094,7.68457100813,536.5409602455643,0.0,14.4,0.0,27.0,8.1,5.1,2012,10,5,4,40,15618
4145,12.1739130435,10.8264359734,8.77316245413,2761.758288527489,0.0,14.4,0.0,20.5,8.1,14.3,2012,10,5,4,40,15618
8299,12.1304347826,11.3977384176,8.37368360252,1768.376935293595,0.3,12.6,0.0,9.0,29.0,21.3,2012,10,5,4,40,15618
4146,9.25,12.1247476138,9.98331942125,1088.3080558905829,0.0,14.4,0.0,10.8,8.1,21.1,2012,10,5,4,40,15618
8008,11.8076923077,11.9731348902,8.07969915662,650.7999347470229,19.3,6.0,0.0,2.2,25.9,19.5,2012,10,5,4,40,15618
983,11.1666666667,11.2737883514,10.2110090531,1031.6020226928815,0.0,14.8,0.0,19.4,1.9,22.9,2012,10,5,4,40,15618
984,15.3,11.8572216832,10.1714610892,1983.2728516097663,0.0,7.6,0.0,19.4,19.5,22.9,2012,10,5,4,40,15618
985,10.2105263158,11.0880652902,8.01095740823,1553.2513524704468,0.0,14.8,0.0,14.4,1.9,17.4,2012,10,5,4,40,15618
986,14.3846153846,12.9737885922,11.7476020466,543.1729331167514,0.0,7.6,0.0,14.4,19.5,17.4,2012,10,5,4,40,15618
987,14.9655172414,12.21493984,9.79971850405,2963.9779183721243,0.0,14.4,0.0,14.4,8.1,17.4,2012,10,5,4,40,15618
988,20.4473684211,11.4018690411,13.5540905732,664.8419403440406,0.0,9.4,0.0,14.4,26.6,17.4,2012,10,5,4,40,15618
4147,9.0,11.1504769953,5.62731433871,450.14670855770964,0.3,3.9,0.0,10.8,18.9,21.1,2012,10,5,4,40,15618
989,10.8636363636,11.0831767533,9.03588325219,1385.4629645185505,0.0,14.8,0.0,7.6,1.9,19.5,2012,10,5,4,40,15618
3527,12.36,11.6739676689,9.55196314901,4118.396447609655,0.0,14.4,0.0,9.0,17.4,21.3,2012,10,5,4,40,15618
2837,8.78947368421,11.1219308907,6.60453503594,957.776642713542,0.0,2.2,3.3,17.3,19.5,14.3,2012,10,5,4,40,15618
992,9.44444444444,11.0831767533,7.34224057982,1425.6593718549848,0.0,14.8,0.0,14.4,1.9,8.1,2012,10,5,4,40,15618
1676,17.5882352941,11.7162751714,12.8136235432,379.99144221706285,0.0,7.6,0.0,9.4,19.5,26.6,2012,10,5,4,40,15618
6774,17.1935483871,10.4270551669,11.5337746202,1521.7251135396325,0.0,12.6,19.3,6.0,20.7,25.9,2012,10,5,4,40,15618
990,19.7619047619,13.3402678757,12.6275145263,3974.204435388782,0.0,12.6,0.0,7.6,20.7,19.5,2012,10,5,4,40,15618
991,16.40625,11.933224421,10.5245009843,1983.2728516097663,0.0,19.4,0.0,7.6,22.9,19.5,2012,10,5,4,40,15618
3613,19.0526315789,12.2571475992,11.9637907949,3974.204435388782,0.0,9.0,0.0,20.9,20.3,19.1,2012,10,6,5,40,15619
3607,12.2083333333,10.4819113497,8.15597495927,1385.4629645185505,0.0,9.0,0.0,15.1,20.3,0.6,2012,10,6,5,40,15619
3612,12.3846153846,9.6950709274,9.01588342017,1071.232955569221,0.0,16.6,0.3,6.0,19.4,19.6,2012,10,6,5,40,15619
6383,18.6857142857,11.3303730531,12.0165851775,379.99144221706285,0.0,8.6,0.0,9.0,26.1,20.3,2012,10,6,5,40,15619
3608,12.9130434783,10.1008959385,9.7836275271,1553.2513524704468,0.0,14.4,0.0,15.1,16.7,0.6,2012,10,6,5,40,15619
2733,8.8,8.64365719551,7.16339903358,376.72429941923696,0.0,15.8,0.0,16.8,5.9,8.3,2012,10,6,5,40,15619
6691,16.03125,10.9088488996,11.3662896463,650.7999347470229,0.3,6.0,0.0,5.6,19.6,26.1,2012,10,6,5,40,15619
6690,15.5172413793,10.2520854631,10.7988778837,1511.2132640938614,0.0,15.8,0.0,5.6,19.0,26.1,2012,10,6,5,40,15619
7582,13.0434782609,10.4060608467,10.451090682,1694.934467213398,0.0,22.7,0.0,8.6,11.6,26.1,2012,10,6,5,40,15619
2738,15.1538461538,10.0674425616,11.9052670955,804.7565558911061,0.0,16.8,0.0,15.8,8.3,19.0,2012,10,6,5,40,15619
3611,10.8421052632,10.757778806,10.1612726559,1174.5829287181548,0.0,22.7,0.3,6.0,11.6,19.6,2012,10,6,5,40,15619
3606,11.5714285714,10.0925886831,9.20093162985,3941.0235676343978,0.0,9.0,0.0,15.8,20.3,19.0,2012,10,6,5,40,15619
2440,10.7,9.25558491283,8.63347219288,968.4139471761521,0.0,15.1,0.0,6.8,0.6,27.9,2012,10,6,5,40,15619
3610,13.8076923077,10.5677483926,9.6416564169,3125.8186221876726,0.0,9.0,0.3,6.0,20.3,19.6,2012,10,6,5,40,15619
5649,10.65,10.5153947582,7.96224644312,4341.235523813961,0.0,14.4,3.4,9.9,16.7,17.7,2012,10,6,5,40,15619
6385,12.5454545455,9.82442774909,10.2433591622,2215.3690739508866,0.0,11.5,0.0,9.0,22.9,20.3,2012,10,6,5,40,15619
2735,13.9166666667,9.73583704789,11.064697747,2761.758288527489,0.0,15.8,0.0,18.4,5.9,15.9,2012,10,6,5,40,15619
8861,19.7777777778,10.2973907457,13.1151191076,1757.111034421543,0.0,20.9,0.3,9.0,19.1,28.5,2012,10,6,5,40,15619
3609,9.89473684211,9.8718851636,7.54905981521,2215.3690739508866,0.0,9.0,0.0,11.5,20.3,22.9,2012,10,6,5,40,15619
3614,19.03125,10.0504881198,13.2457768681,1757.111034421543,0.3,9.0,0.0,20.9,28.5,19.1,2012,10,6,5,40,15619
7813,11.1666666667,9.75589074385,9.78744694223,1088.3080558905829,0.0,16.6,0.0,15.8,19.4,5.9,2012,10,6,5,40,15619
7814,14.2608695652,11.8377269856,12.2185306039,1177.0302356818831,0.0,15.8,0.0,15.8,19.0,5.9,2012,10,6,5,40,15619
2736,12.1153846154,11.7092902353,8.59919495338,1177.0302356818831,0.0,15.8,0.0,15.8,5.9,19.0,2012,10,6,5,40,15619
6384,16.7857142857,9.9633238567,12.4821565767,3941.0235676343978,0.0,15.8,0.0,9.0,19.0,20.3,2012,10,6,5,40,15619
2734,11.5238095238,10.3196372412,8.80124450075,536.5409602455643,0.0,15.8,0.0,14.8,5.9,4.0,2012,10,6,5,40,15619
2737,3.0,7.72684581572,2.16024689947,296.6953343179436,3.4,9.9,0.0,15.8,17.7,19.0,2012,10,6,5,40,15619
5095,13.6538461538,10.8208100996,9.46125703146,1521.1963320926723,3.8,2.6,0.0,8.9,10.1,14.4,2012,10,7,6,40,15620
4315,12.2173913043,10.5741904569,8.95928427407,3941.0235676343978,4.1,7.9,0.0,9.7,11.0,20.7,2012,10,7,6,40,15620
4316,12.625,11.548605911,8.81112192432,2215.3690739508866,0.0,19.8,0.0,9.7,15.5,20.7,2012,10,7,6,40,15620
6205,13.5,10.3776956496,9.97823718857,1645.71739858322,0.0,10.4,0.0,4.7,3.9,15.4,2012,10,7,6,40,15620
6207,8.27777777778,11.8377269856,6.59594844944,1491.0953131260428,0.0,19.8,0.0,12.2,15.5,6.6,2012,10,7,6,40,15620
8157,9.15789473684,10.2212587157,5.92792972944,2509.263091667265,0.0,14.0,3.8,2.6,10.1,10.1,2012,10,7,6,40,15620
8499,15.3571428571,10.522019901,12.6614442033,1757.111034421543,11.7,5.4,4.1,10.8,26.2,11.6,2012,10,7,6,40,15620
7351,17.0303030303,10.757778806,11.3260894854,1388.871587348477,0.0,6.7,4.3,6.1,26.0,11.2,2012,10,7,6,40,15620
4256,11.2727272727,11.286999569,8.18350151034,4341.235523813961,3.8,2.6,0.0,16.6,10.1,15.9,2012,10,7,6,40,15620
4257,15.2692307692,11.5900934323,11.2625314821,536.5409602455643,0.0,12.2,0.0,11.9,6.6,4.7,2012,10,7,6,40,15620
8156,14.3928571429,10.7224785265,11.3148191446,4193.040474037383,0.0,9.7,3.8,2.6,20.7,10.1,2012,10,7,6,40,15620
6206,15.4642857143,10.8208100996,11.9767742608,1425.6593718549848,0.0,10.4,0.0,12.2,3.9,6.6,2012,10,7,6,40,15620
4255,8.72222222222,10.4270551669,7.89493922456,1093.0584882782769,0.0,4.7,0.0,16.6,15.4,15.9,2012,10,7,6,40,15620
4258,8.27777777778,10.5741904569,6.44255663132,1092.4099523149664,0.0,10.4,0.0,11.9,3.9,4.7,2012,10,7,6,40,15620
4254,16.5806451613,11.1219308907,11.7182882526,664.8419403440406,0.0,8.6,0.0,16.6,24.4,15.9,2012,10,7,6,40,15620
5096,10.2941176471,9.72572875347,8.36484239154,364.26621140416734,7.6,13.3,0.0,8.9,14.1,14.4,2012,10,7,6,40,15620
2814,12.8,10.8817805615,12.0420316523,1425.6593718549848,0.0,12.2,0.0,10.4,6.6,3.9,2012,10,7,6,40,15620
2813,13.125,10.7284085021,10.1823056243,1925.9405745518982,0.0,8.9,0.0,10.4,14.4,3.9,2012,10,7,6,40,15620
4253,14.724137931,11.8668931435,11.2690998237,2963.9779183721243,0.0,12.2,0.0,16.6,6.6,15.9,2012,10,7,6,40,15620
2811,7.4,10.016109713,5.32916503779,957.776642713542,0.0,8.9,0.0,5.2,14.4,7.7,2012,10,7,6,40,15620
4314,18.6176470588,11.6810859056,12.6419568534,379.99144221706285,0.0,8.6,0.0,9.7,24.4,20.7,2012,10,7,6,40,15620
1389,13.52,10.6498079399,9.24265474129,2352.0330372197063,0.0,16.6,0.0,14.0,15.9,10.1,2012,10,7,6,40,15620
2812,10.0476190476,10.4200832868,8.02792744409,804.7565558911061,4.1,7.9,0.0,5.2,11.0,7.7,2012,10,7,6,40,15620
8451,17.0,11.0978040891,11.8702664589,3609.302980543453,0.0,13.0,0.0,8.3,24.8,10.8,2012,10,8,0,41,15621
7875,14.2222222222,11.4865635742,11.3012366013,650.7999347470229,8.6,3.9,0.0,5.0,26.2,12.9,2012,10,8,0,41,15621
8795,13.0833333333,10.3848274968,9.35724163493,1521.7251135396325,0.0,8.3,8.6,3.9,10.8,26.2,2012,10,8,0,41,15621
7874,10.8095238095,10.9302242139,7.42037093156,959.3908039408326,9.4,7.6,0.0,5.0,26.8,12.9,2012,10,8,0,41,15621
8253,12.1153846154,12.9324826742,8.57123992466,1224.5071161271671,0.0,5.0,0.0,8.3,12.9,10.2,2012,10,8,0,41,15621
5698,9.42105263158,11.2062909091,6.37979266011,1553.2513524704468,0.0,11.9,0.0,14.4,16.1,11.6,2012,10,8,0,41,15621
5699,9.63157894737,11.0031655233,6.70166253267,1092.4099523149664,0.0,15.1,0.0,14.4,10.4,11.6,2012,10,8,0,41,15621
5700,10.0,10.7809465046,8.23193208684,968.4139471761521,0.0,10.8,0.0,14.4,28.1,11.6,2012,10,8,0,41,15621
2364,14.1428571429,11.0929410466,13.7669376198,2313.1821871777165,0.0,22.3,0.0,10.8,7.9,28.1,2012,10,8,0,41,15621
3038,6.46153846154,11.8080974448,6.75296705919,296.6953343179436,0.0,8.3,1.3,10.1,10.2,9.9,2012,10,8,0,41,15621
3037,10.4,10.9722536152,9.99684160649,804.7565558911061,0.0,8.3,0.3,11.8,10.2,7.1,2012,10,8,0,41,15621
5701,17.96875,12.8451185596,13.362162214,543.1729331167514,0.0,11.9,0.0,10.4,16.1,19.9,2012,10,8,0,41,15621
8538,14.3461538462,12.6633667205,10.6092122523,1290.7817443101533,0.0,9.0,0.0,22.3,12.0,7.9,2012,10,8,0,41,15621
8537,10.3157894737,11.4018690411,8.17892027361,1425.6593718549848,0.0,14.4,0.0,22.3,11.6,7.9,2012,10,8,0,41,15621
1092,10.2222222222,10.7635977679,8.15695701303,1925.9405745518982,0.0,3.0,0.0,10.1,14.7,6.1,2012,10,9,1,41,15622
4787,16.7692307692,11.013356673,13.6273480687,1536.9095376097187,0.0,14.4,0.0,5.8,19.3,11.3,2012,10,9,1,41,15622
1089,13.0833333333,11.7981153919,9.93420383308,4341.235523813961,0.0,7.6,0.3,12.2,12.4,15.8,2012,10,9,1,41,15622
1088,13.1363636364,11.053573342,9.92493471033,3434.6793173256915,0.0,3.0,0.3,12.2,14.7,15.8,2012,10,9,1,41,15622
1087,9.70588235294,11.6123399278,6.96208217671,322.308613012642,0.0,7.6,1.3,15.1,12.4,12.6,2012,10,9,1,41,15622
1086,10.7894736842,10.6249412281,9.80124111964,4118.396447609655,0.3,12.2,1.3,15.1,15.8,12.6,2012,10,9,1,41,15622
1090,19.1714285714,10.8708422559,12.9285041087,664.8419403440406,0.0,20.2,0.3,12.2,26.3,15.8,2012,10,9,1,41,15622
3995,13.36,12.1331295415,9.7633669056,1983.2728516097663,0.0,18.7,0.0,14.4,18.8,19.3,2012,10,9,1,41,15622
3994,14.7083333333,10.8980686629,12.3938244323,3941.0235676343978,1.3,15.1,0.0,14.4,12.6,19.3,2012,10,9,1,41,15622
3993,15.5517241379,11.4264624844,11.011637373,4193.040474037383,0.0,7.6,0.0,14.4,12.4,19.3,2012,10,9,1,41,15622
8691,10.5454545455,13.4019849021,7.83598094705,1177.0302356818831,1.3,15.1,4.3,27.0,12.6,11.8,2012,10,9,1,41,15622
6886,8.8125,10.5933842018,7.56499614452,2092.855649299586,0.0,18.7,0.8,13.0,18.8,12.7,2012,10,9,1,41,15622
7381,13.28,10.4130852458,9.55911432439,1009.7230229928946,0.0,10.1,0.0,20.2,6.1,26.3,2012,10,9,1,41,15622
1091,14.9666666667,12.8432145515,11.3971664153,543.1729331167514,0.0,14.4,0.3,12.2,19.3,15.8,2012,10,9,1,41,15622
7380,12.2083333333,11.2649285925,8.57184048355,2431.752262455142,4.3,27.0,0.0,20.2,11.8,26.3,2012,10,9,1,41,15622
1084,7.2,12.2933116971,6.20138233438,1174.5829287181548,0.0,3.0,0.0,18.7,14.7,18.8,2012,10,9,1,41,15622
1085,11.5789473684,11.0880652902,10.0902361467,1198.955251895228,0.0,3.0,1.3,15.1,14.7,12.6,2012,10,9,1,41,15622
1148,9.94117647059,12.0563004545,10.7032155696,1174.5829287181548,0.0,6.0,0.0,10.1,15.2,19.1,2012,10,10,2,41,15623
4558,10.4736842105,11.4345887532,8.45490272664,1553.2513524704468,0.0,8.6,0.0,16.9,8.1,15.2,2012,10,10,2,41,15623
4559,11.347826087,11.6343241795,7.40766614978,4341.235523813961,5.6,6.6,0.0,16.9,14.7,15.2,2012,10,10,2,41,15623
5080,13.0869565217,10.6186723961,10.774182287,2313.1821871777165,0.0,10.8,0.0,20.5,28.3,6.6,2012,10,10,2,41,15623
1151,12.75,11.9486758412,9.15684585908,650.7999347470229,0.0,6.0,0.0,10.3,15.2,24.6,2012,10,10,2,41,15623
5079,9.85,12.2958682099,9.03370880297,1391.0394932855,5.6,6.6,0.0,20.5,14.7,6.6,2012,10,10,2,41,15623
1149,16.1,11.5100719832,11.1520834608,1983.2728516097663,0.0,12.2,0.0,10.1,18.8,19.1,2012,10,10,2,41,15623
1625,10.8636363636,11.0285397345,8.67012085677,968.4139471761521,0.0,10.8,0.0,8.6,28.3,8.1,2012,10,10,2,41,15623
1150,8.94117647059,10.9034665704,7.3863944878,2092.855649299586,0.0,15.5,0.0,10.1,16.4,19.1,2012,10,10,2,41,15623
2204,15.3571428571,11.1551924865,10.8771397579,2313.1821871777165,0.0,20.5,0.0,10.8,6.6,28.3,2012,10,10,2,41,15623
2205,12.28,12.5862729345,7.81835447308,1391.0394932855,0.0,20.5,5.6,6.6,6.6,14.7,2012,10,10,2,41,15623
2206,14.1153846154,11.3346554333,9.98529688323,4341.235523813961,0.0,16.9,5.6,6.6,15.2,14.7,2012,10,10,2,41,15623
2207,5.07692307692,13.1353224841,3.77406806292,296.6953343179436,7.6,18.0,5.6,6.6,15.4,14.7,2012,10,10,2,41,15623
1623,11.4090909091,11.192493245,8.2557863743,1385.4629645185505,0.0,12.2,0.0,8.6,18.8,8.1,2012,10,10,2,41,15623
1624,12.5,11.0234924357,8.70781757713,1092.4099523149664,0.0,15.5,0.0,8.6,6.1,8.1,2012,10,10,2,41,15623
760,15.4074074074,11.7576441671,10.9201974456,1983.2728516097663,2.8,8.6,0.0,13.3,17.7,23.3,2012,10,11,3,41,15624
759,10.2857142857,11.8892667285,8.64952517276,1031.6020226928815,0.0,18.4,0.0,13.3,12.2,23.3,2012,10,11,3,41,15624
761,8.6875,11.0978040891,6.75986932813,2092.855649299586,0.0,16.2,0.0,13.3,12.4,23.3,2012,10,11,3,41,15624
762,12.0454545455,11.0733610688,10.1722183409,1092.4099523149664,0.0,18.4,0.0,18.4,12.2,8.1,2012,10,11,3,41,15624
8818,15.275862069,10.3633496115,10.2779116546,1521.7251135396325,0.0,23.0,0.0,11.1,12.4,24.2,2012,10,11,3,41,15624
5068,12.2916666667,11.8114129581,9.77787727771,2231.3448134878636,0.0,13.3,0.0,16.9,23.3,12.0,2012,10,11,3,41,15624
5067,12.2608695652,11.2604828794,9.50223605887,1768.376935293595,0.0,12.2,0.0,16.9,26.8,12.0,2012,10,11,3,41,15624
7334,13.2222222222,12.0621013169,9.77568936516,650.7999347470229,0.0,11.1,0.0,1.9,24.2,16.2,2012,10,11,3,41,15624
763,7.4,10.9460964437,5.32916503779,1645.71739858322,0.0,18.4,0.0,4.7,12.2,10.8,2012,10,11,3,41,15624
1729,14.48,14.0077914062,11.445959986,1177.0302356818831,0.0,16.9,0.5,24.1,12.0,10.5,2012,10,11,3,41,15624
6364,10.2631578947,11.210867539,8.86843406735,1536.9095376097187,0.0,4.7,2.8,8.6,10.8,17.7,2012,10,11,3,41,15624
6363,14.4444444444,12.0387888164,10.2632028789,2802.168082731425,0.5,24.1,2.8,8.6,10.5,17.7,2012,10,11,3,41,15624
1723,15.0,11.2470817983,9.77146260708,4193.040474037383,2.8,8.6,0.0,11.8,17.7,10.3,2012,10,11,3,41,15624
