flight_date,from,to,avg_weeks,std_weeks
2012-12-31,DEN,MSP,10.3,7.21183238267
2012-12-11,MIA,JFK,13.8846153846,9.91292862106
2013-01-01,LAS,ORD,18.8666666667,13.8706669738
2012-12-06,LAX,EWR,11.85,9.82625377028
2013-01-11,MIA,ATL,11.9130434783,8.34436687221
2013-02-20,ATL,CLT,6.42857142857,5.68011762763
2012-12-11,EWR,BOS,6.0,5.0
2013-01-23,SFO,DEN,7.06666666667,4.58984386082
2013-01-15,ORD,LGA,9.71428571429,7.79835147414
2013-01-10,ATL,MIA,11.9166666667,9.32932108377
2013-02-19,DEN,LAS,10.95,7.94371648405
2012-11-26,EWR,LAX,13.45,13.6862397281
2013-03-04,LGA,DTW,7.61538461538,6.71488969304
2013-02-02,SEA,SFO,9.94736842105,7.69179710406
2013-02-22,ORD,DEN,8.27777777778,6.57808800717
2013-02-07,MCO,EWR,10.55,7.6259598188
2013-02-08,LGA,CLT,10.8333333333,11.5588087884
2012-12-10,PHL,ORD,7.26666666667,4.83243012907
2013-03-02,LAX,DEN,17.4230769231,14.4199114475
2013-03-05,SFO,BOS,12.0454545455,8.82354681265
2013-02-17,LGA,CLT,11.5,10.2062072616
2012-12-27,SFO,DFW,11.9130434783,9.75571181634
2013-01-26,JFK,LAS,12.8095238095,10.6706093904
2012-12-21,ATL,DEN,12.16,9.23616081858
2013-02-12,LGA,DTW,6.69230769231,4.98973304871
2013-02-03,DFW,BOS,6.46153846154,4.71902858322
2013-01-08,ORD,SFO,8.5,5.33853912602
2013-02-25,EWR,ATL,5.75,3.95715692247
2013-01-04,SEA,DEN,11.5652173913,7.63262189526
2013-01-14,LAX,SEA,13.0454545455,10.9869068082
2012-11-29,MCO,ATL,11.2857142857,10.8542289323
2013-01-09,EWR,ATL,6.0,3.89444048185
2013-01-13,LGA,BOS,4.5,3.0276503541
2013-01-16,CLT,ATL,7.11764705882,5.06066143085
2012-11-17,DTW,ORD,10.375,10.2818610507
2013-01-23,LAX,SEA,10.6086956522,7.68551843898
2013-02-18,SFO,ATL,11.7894736842,10.6227164729
2013-02-13,DEN,ORD,8.06666666667,5.87326468799
2013-02-24,DFW,ORD,9.47368421053,6.23937693695
2013-01-28,MSP,ORD,8.53333333333,6.98842580544
2013-01-17,ATL,PHL,7.1875,5.61211487172
2012-11-30,LAS,LAX,11.9565217391,10.1465545467
2013-02-20,LAX,DEN,12.2307692308,8.44894167246
2013-01-30,ORD,SFO,8.83333333333,6.0415229868
2012-11-20,DFW,BOS,7.93333333333,6.47485980727
2013-03-05,DEN,LAX,12.6666666667,12.1800222158
2013-01-29,CLT,LGA,6.33333333333,5.19323569364
2013-01-05,BOS,SFO,16.0740740741,11.6682538603
2013-01-11,ORD,MSP,10.2631578947,8.65282295146
2013-01-06,DFW,DEN,13.6071428571,10.071372284
2013-02-21,ORD,LAS,8.9,6.44735767991
2013-03-01,DEN,MSP,10.4761904762,6.94707886539
2013-03-03,ORD,PHL,7.14285714286,5.15687954032
2013-02-09,JFK,SFO,11.3684210526,10.7300746933
2013-01-05,DFW,BOS,8.8125,7.05425403569
2012-12-26,LAS,DFW,8.55555555556,5.43650214343
2012-12-01,DFW,LGA,11.7368421053,10.9536503569
2013-01-19,ATL,DEN,10.375,10.2558926151
2013-01-15,ATL,MIA,14.2307692308,11.6320512114
2012-11-17,JFK,LAS,11.4285714286,8.50630018616
2012-11-21,LAX,DFW,17.0666666667,12.7033347056
2013-01-05,ATL,BOS,12.6086956522,8.57448185784
2012-12-27,ATL,MIA,14.1724137931,8.81179795792
2012-11-28,LGA,ORD,7.55555555556,5.24933858267
2012-12-20,BOS,SFO,12.0869565217,9.55801921034
2012-12-19,MSP,ATL,15.3214285714,11.6715975974
2013-02-04,ATL,SFO,7.66666666667,5.49891764242
2012-12-12,JFK,SFO,16.0689655172,11.4515471022
2012-11-21,MIA,LGA,14.48,11.7548571521
2013-02-08,DFW,LAX,10.05,6.62908265464
2012-11-20,LAX,DFW,15.5714285714,13.118910782
2013-02-21,CLT,ATL,7.78571428571,7.02937322327
2013-01-05,ATL,DTW,14.44,11.0192256231
2013-01-22,ORD,LAX,11.6818181818,9.17235164132
2012-12-07,SFO,JFK,16.1785714286,11.8885365621
2012-12-09,LAS,DEN,13.6923076923,10.1538927738
2013-01-27,SFO,LAS,12.64,8.41566000581
2012-11-16,SEA,LAX,11.96,8.78198914446
2013-01-14,DEN,MSP,7.5625,4.87125924856
2012-12-21,ORD,LAS,14.1666666667,11.5820951272
2013-01-29,ORD,PHL,6.61538461538,5.04213019696
2012-12-09,LAS,ORD,13.5833333333,10.676738904
2013-01-01,ATL,CLT,9.22222222222,6.36678472327
2012-11-28,ORD,SEA,12.0952380952,10.4924008783
2013-01-04,SFO,EWR,12.9545454545,10.1768985486
2013-01-15,DFW,DEN,8.9375,7.21543484483
2013-02-02,EWR,SFO,11.8571428571,10.1896305835
2013-01-04,MCO,ATL,19.6388888889,13.5628753331
2013-02-05,ORD,PHX,8.94117647059,6.78666512578
2013-02-03,SFO,LAS,13.2307692308,10.6143589248
2013-01-07,DEN,LAX,15.2222222222,11.4432826562
2013-01-23,ATL,LAX,14.1111111111,11.5470053838
2013-02-14,SFO,EWR,8.82352941176,6.40542049866
2013-02-23,LAS,LAX,13.0,9.83463268252
2012-11-22,EWR,ATL,9.21052631579,6.04224891326
2012-11-15,ATL,MIA,12.5384615385,9.53406846726
2013-01-15,ATL,ORD,10.6956521739,7.71913079544
2013-02-04,BOS,EWR,11.15,11.1036978193
2013-02-13,DEN,MSP,8.625,6.90772514412
2013-01-04,LAX,LAS,13.88,12.1768906814
2012-12-07,MCO,EWR,12.44,9.5615549642
2012-12-29,EWR,SFO,11.5,8.15183298114
2013-02-09,JFK,MCO,14.3793103448,10.3834132604
2013-02-19,SFO,SEA,10.8695652174,7.91031747338
2013-01-18,ORD,LAX,11.652173913,7.88328897474
2013-02-24,LAS,ORD,11.3636363636,7.8833486633
2012-11-16,PHL,DFW,9.10526315789,5.80129043922
2012-11-17,DFW,DEN,8.94444444444,6.32894584868
2012-12-26,ATL,DFW,9.21052631579,5.98682764602
2013-02-02,LAX,IAH,15.0,10.2740233383
2012-12-01,LAS,LAX,14.76,12.3803607917
2012-12-09,LGA,ORD,10.4782608696,7.41539899752
2013-02-17,MIA,ATL,15.2857142857,12.4539362894
2013-02-06,DTW,ORD,7.14285714286,5.18662692905
2013-01-19,DEN,LAS,8.88235294118,6.47960601562
2013-01-24,ORD,EWR,8.64705882353,6.0201866299
2013-01-17,ORD,LAX,15.8275862069,12.7869044772
2013-01-24,BOS,LAX,9.72222222222,7.69878184066
2012-11-30,LAS,DEN,11.3333333333,9.32916573619
2013-03-02,MCO,ATL,14.6923076923,11.8381391469
2013-01-07,SFO,ORD,13.7272727273,12.391171274
2013-02-04,CLT,LGA,6.30769230769,4.36624582039
2012-11-21,DFW,LAX,11.7391304348,9.9234222071
2013-02-20,IAH,LAX,13.5454545455,10.935861813
2013-01-27,MCO,EWR,11.75,7.51375550169
2012-12-13,ORD,PHL,8.875,7.60591874792
2012-12-07,JFK,MIA,8.72222222222,7.62199260311
2013-01-24,LAX,ORD,14.0416666667,11.8192148885
2013-02-17,DEN,PHX,9.72727272727,6.77658305653
2012-12-22,ORD,ATL,14.6363636364,12.8935031796
2012-11-25,ORD,SFO,13.5769230769,11.2327132143
2013-01-09,PHL,MCO,11.0,8.0124902496
2013-01-19,LAX,SEA,12.08,9.0642153549
2013-02-10,IAH,ORD,10.1176470588,7.98343874014
2013-01-13,EWR,BOS,13.0909090909,12.2820391161
2012-11-23,ATL,MCO,13.1739130435,8.93233235302
2012-12-28,DTW,LGA,11.9130434783,10.7868313802
2013-01-30,LGA,MIA,14.2142857143,9.25505724759
2013-01-03,LAX,DEN,18.5142857143,12.5472552156
2012-12-05,LAX,DEN,15.5,11.7991525119
2012-12-09,ORD,SEA,8.05555555556,6.1210554859
2013-02-27,LAX,EWR,13.2727272727,9.39190035125
2013-01-24,ATL,MSP,9.6,7.64612044731
2013-01-14,ATL,DFW,9.90476190476,7.62826823011
2013-02-14,DEN,SEA,7.875,5.56027577254
2013-02-09,BOS,PHL,5.42857142857,4.1576092031
2013-02-01,SFO,DFW,12.1,11.1492270206
2013-02-13,ORD,SFO,9.57894736842,6.44046055525
2013-01-01,ATL,MIA,10.8571428571,8.72516884814
2012-12-07,ATL,PHL,8.57894736842,6.77672314679
2013-02-01,LAX,SFO,16.8,11.6588769513
2013-02-11,ATL,DEN,6.86666666667,6.36807513715
2013-03-03,DFW,SFO,10.375,9.79710841694
2013-01-10,ATL,DEN,9.0,6.80073525437
2013-01-27,DFW,BOS,7.26666666667,4.94926641991
2013-03-02,LAX,DFW,16.5185185185,12.6319813001
2012-11-16,PHX,ORD,12.9130434783,10.1350563683
2013-02-23,DFW,LAS,10.5555555556,8.27627525075
2013-03-05,ATL,BOS,9.73333333333,9.1219254442
2013-01-28,DEN,ATL,9.42105263158,6.44046055525
2012-11-19,ATL,DEN,10.75,8.18133305313
2012-11-19,ATL,BOS,11.0,8.44026630137
2012-12-01,DFW,LAS,12.9166666667,9.75311172938
2013-01-22,MSP,ORD,10.4210526316,8.0160657396
2013-03-01,BOS,ORD,6.64285714286,4.41339121062
2013-02-01,BOS,ORD,9.58823529412,7.68162436866
2013-01-17,JFK,MIA,11.6956521739,10.4204117115
2012-12-05,MCO,ATL,9.52631578947,6.36281228051
2013-01-16,ATL,MIA,12.0833333333,9.34794405049
2013-02-14,ORD,LAX,11.7727272727,8.38894861556
2012-12-16,LAX,ORD,16.40625,10.570376668
2013-02-24,ORD,BOS,10.9545454545,7.2406081876
2013-01-22,MIA,LGA,11.4090909091,8.04546065987
2013-03-02,ATL,PHL,9.77777777778,7.56583307147
2012-12-24,ORD,LAS,10.8095238095,7.48076899536
2012-12-19,MCO,PHL,18.4375,14.0458638155
2012-11-22,DFW,ATL,6.38461538462,4.55592035229
2012-12-01,DEN,ATL,10.8888888889,11.1929015788
2013-01-11,JFK,LAS,10.2,7.12741187248
2013-01-28,CLT,LGA,5.58333333333,3.75277674973
2012-12-07,BOS,SFO,9.94736842105,7.30656998271
2012-12-03,ORD,DFW,7.29411764706,5.38243330059
2012-12-14,DTW,ORD,11.4736842105,9.406666791
2013-01-07,DFW,LAS,12.48,8.08867521085
2013-03-04,DEN,LAS,4.7,3.33499958354
2012-12-03,IAH,LAX,12.9130434783,10.2598646255
2012-12-18,SFO,ORD,12.1428571429,10.3164224142
2012-12-07,ATL,DFW,9.57894736842,8.13303134326
2013-01-23,LAS,ORD,11.2857142857,8.49789889998
2012-12-23,LGA,ORD,10.7,8.52303380629
2012-12-13,SFO,DFW,8.125,6.23832242407
2012-11-29,BOS,PHL,8.57142857143,10.104943845
2013-01-16,SEA,SFO,12.2173913043,9.03003333196
2013-01-20,ATL,DFW,8.89473684211,7.30977075824
2013-01-10,DEN,LAX,15.0,11.5170680793
2013-01-28,PHX,DEN,12.5833333333,9.14576008521
2012-12-05,BOS,EWR,6.26666666667,4.66700679033
2013-01-29,DEN,ATL,8.44444444444,6.90457838064
2012-11-26,LAX,DFW,12.92,8.85023540177
2012-12-20,SEA,ORD,10.4347826087,7.53070132528
2013-01-29,DEN,ORD,8.88888888889,6.18241233033
2013-02-26,CLT,LGA,8.25,7.52118220881
2012-11-28,ATL,DTW,9.84210526316,8.20747056647
2013-02-10,BOS,SFO,11.8181818182,8.55590224368
2013-02-24,DEN,LAX,10.0952380952,6.36321272554
2012-12-12,ORD,LGA,8.70588235294,9.74528543632
2012-12-04,PHL,ORD,5.92857142857,4.69802390069
2013-01-22,DFW,LAS,9.78947368421,7.31496903136
2013-02-16,ORD,SEA,9.17647058824,7.68306005213
2013-02-24,IAH,ORD,10.4736842105,8.27558941206
2013-02-16,DFW,BOS,9.38461538462,7.96386067954
2012-12-17,MIA,LGA,12.84,10.3064704595
2013-01-07,LGA,DFW,10.0,9.42219601674
2012-12-30,DFW,LAS,12.5416666667,9.0023145172
2013-02-05,DEN,PHX,10.0,7.1455457125
2013-01-17,ATL,MCO,11.5,7.93275308002
2012-11-30,LAX,IAH,12.3181818182,9.79983655664
2013-01-31,MSP,ORD,9.3125,9.14854268905
2013-02-09,CLT,ATL,6.09090909091,4.52668853478
2012-11-28,LAX,ORD,12.0434782609,8.14905605727
2012-12-17,LAS,DFW,12.44,9.45639113686
2013-02-09,LAX,ATL,13.7857142857,10.0419753954
2013-02-04,DEN,SFO,14.16,11.0290525432
2012-11-25,BOS,ORD,10.95,10.1487619157
2012-11-18,ATL,PHL,9.84210526316,7.44060300644
2012-12-29,PHX,ORD,14.3076923077,10.949956094
2012-11-16,ATL,MIA,15.4074074074,11.0601824274
2013-02-16,DFW,ORD,10.5,7.89824999232
2012-12-22,BOS,SFO,17.3870967742,12.1619006721
2013-02-24,SFO,LAS,11.3636363636,7.60041010513
2013-01-28,LAX,DFW,16.1724137931,12.282592111
2012-12-04,DFW,BOS,5.5,3.60555127546
2012-12-15,DFW,ATL,11.1052631579,10.60866908
2012-11-15,MSP,ATL,10.15,8.53645433606
2012-11-28,PHL,DFW,6.71428571429,4.59813626841
2013-01-17,MSP,ORD,9.53333333333,9.62041480147
2012-12-31,DFW,DEN,10.7727272727,6.93460486176
2013-03-04,ATL,MIA,9.07692307692,8.38114489456
2012-11-17,LAX,ATL,11.9130434783,8.99956081493
2013-02-23,DEN,LAS,10.1904761905,6.48551499589
2012-11-30,IAH,ORD,8.0,5.72712842531
2013-02-16,LAS,LAX,14.7407407407,10.9495085685
2013-02-19,DEN,DFW,9.9,6.46366361814
2013-01-09,SFO,LAS,13.347826087,11.0725241257
2012-12-25,SFO,LAX,17.7058823529,11.6450780649
2013-01-28,DEN,LAS,9.95,6.93181073025
2012-11-18,EWR,BOS,12.15,9.90095689155
2013-01-30,ATL,MCO,10.5909090909,8.24424238287
2012-12-15,JFK,MIA,17.3103448276,14.0461063448
2012-12-10,ATL,DEN,8.23529411765,7.61191017226
2013-01-27,JFK,LAS,12.7083333333,9.31795446234
2012-12-12,IAH,LAX,13.24,11.1403171708
2012-12-04,ORD,EWR,9.82352941176,8.04856582036
2013-02-19,ORD,MSP,8.625,6.33377191464
2013-02-03,ORD,PHL,6.07692307692,4.03033370127
2012-12-20,SFO,DEN,10.6,9.95463393813
2012-11-19,LAX,ATL,13.4444444444,10.3638919528
2013-01-17,ATL,DEN,9.47368421053,6.52659874882
2012-12-07,LAS,DEN,12.3636363636,9.96921668865
2012-11-21,ATL,DEN,9.0,5.62731433871
2012-12-25,DEN,ORD,9.70588235294,9.53785029424
2013-01-15,LGA,MIA,10.8,7.77715954101
2012-11-24,SFO,ORD,14.7307692308,11.2838209568
2012-12-20,DFW,LAS,11.0,9.76028472406
2013-02-21,EWR,MCO,16.92,14.6740133115
2012-12-22,ORD,IAH,13.15,11.8954878664
2013-02-09,MSP,ATL,10.4,7.49315477093
2013-02-08,ATL,DEN,9.7,7.41335920733
2012-11-29,LAX,BOS,13.347826087,11.2839737345
2013-01-24,DTW,LGA,9.05263157895,6.76160470936
2012-12-14,DFW,BOS,6.30769230769,4.44193305114
2012-11-28,ORD,LGA,11.25,8.03389558439
2013-02-09,ATL,DFW,10.8125,11.990100083
2013-02-08,MIA,LGA,13.4761904762,10.6518498282
2013-01-03,PHX,ORD,11.4347826087,7.76838632452
2013-02-15,SEA,DEN,11.5909090909,8.37035068338
2013-02-27,SFO,DFW,9.55555555556,6.9724012424
2013-03-04,CLT,LGA,6.53846153846,4.85824701951
2012-12-26,LGA,CLT,9.10526315789,5.82041175369
2013-01-09,DEN,DFW,11.1578947368,9.37053987473
2013-01-26,LGA,CLT,6.92307692308,5.31446984596
2013-02-14,BOS,ORD,9.3125,7.05897773524
2012-12-16,PHL,DFW,10.6666666667,9.54438254133
2012-11-23,DTW,LGA,11.4761904762,9.08635816826
2012-11-19,SFO,LAS,12.8333333333,9.28611242975
2013-02-13,DEN,SEA,9.84210526316,7.16676866512
2013-02-16,LGA,ATL,14.2857142857,11.9797448101
2013-01-19,SFO,DFW,13.05,12.1805496376
2013-02-02,ATL,BOS,9.23529411765,7.15480093857
2013-02-15,SFO,LAX,13.1481481481,10.2608430592
2012-12-10,PHL,DFW,8.26666666667,7.94145242803
2012-12-16,ORD,IAH,11.35,9.00453102318
2012-11-25,EWR,ORD,15.3703703704,11.8098659803
2013-01-20,LAS,DEN,9.11111111111,6.40669584372
2012-12-18,ORD,LAS,9.78947368421,6.96482389798
2013-01-11,DEN,ORD,8.5,5.33853912602
2013-02-27,ORD,DFW,7.64285714286,6.03333232145
2013-01-08,DEN,ATL,9.5,7.67156706133
2013-01-21,LGA,DFW,12.0526315789,11.0376813397
2013-02-08,ORD,SFO,9.66666666667,7.07938182745
2013-02-08,BOS,PHL,9.53846153846,12.4070906113
2012-11-28,ORD,PHX,7.2,4.8579831206
2012-12-17,ORD,EWR,12.0555555556,11.1433030388
2012-12-23,SEA,ORD,15.2608695652,12.6355105351
2013-03-03,SFO,ATL,8.06666666667,6.49688570082
2013-02-28,ATL,EWR,9.94444444444,8.20668466572
2012-12-12,BOS,ATL,11.4285714286,10.6891132868
2013-02-13,DFW,ATL,8.66666666667,7.29221986697
2012-12-11,BOS,PHL,7.23076923077,6.05741757619
2013-01-29,LAS,SFO,12.1304347826,9.07195652861
2013-02-14,JFK,LAS,11.5217391304,7.52492564275
2012-12-07,ATL,BOS,8.9375,7.31636293979
2012-12-19,PHL,BOS,7.13333333333,4.68838483712
2013-01-03,MIA,JFK,18.0625,12.988673726
2013-01-15,LAX,ORD,12.7826086957,10.5527097844
2013-01-25,LGA,DTW,8.53333333333,7.21968209299
2013-02-02,EWR,MCO,14.9310344828,10.7435397016
2013-01-31,DFW,ORD,11.4285714286,9.56854967365
2012-11-17,LAX,DFW,16.65625,11.0266813508
2013-02-24,ORD,DFW,7.66666666667,5.43409714347
2013-01-20,ATL,BOS,8.15789473684,5.71803344103
2013-01-18,JFK,SFO,13.3461538462,9.01972198105
2013-01-11,MCO,PHL,11.9166666667,7.79027636205
2012-12-23,LGA,DTW,11.6666666667,9.59166304663
2013-01-20,JFK,MIA,13.8,11.1728838414
2012-11-25,BOS,LAX,10.9565217391,8.75670268407
2013-01-31,BOS,LAX,11.619047619,8.80043288979
2013-02-05,IAH,ORD,8.0,5.9160797831
2012-11-20,ORD,PHX,14.36,11.6935879866
2012-12-14,MCO,EWR,17.1034482759,13.5892416155
2013-01-17,DFW,ORD,7.57142857143,6.14834919325
2012-12-25,ORD,DFW,12.04,9.25328770402
2013-01-20,SFO,LAS,15.5862068966,11.001679227
2013-01-03,DFW,LGA,12.2083333333,8.18258578598
2012-12-26,SFO,DFW,14.4814814815,10.3268521169
2012-12-06,JFK,MCO,13.1666666667,10.3153185652
2012-12-07,ATL,MIA,15.4482758621,12.1290271866
2012-11-27,IAH,LAX,16.28,13.9419032656
2013-02-18,DEN,MSP,10.2,7.20087713955
2012-12-06,ATL,DEN,7.8125,5.21815740148
2013-02-02,BOS,ORD,7.9375,5.43407459156
2013-01-19,ATL,LGA,9.0,6.14529949493
2012-12-16,LGA,ORD,11.380952381,8.80611259567
2013-02-04,ORD,LAX,12.7916666667,10.1509441269
2012-11-22,EWR,BOS,8.76470588235,6.47620077442
2013-02-23,DTW,LGA,7.35714285714,5.6105277807
2012-11-21,ATL,MCO,12.4615384615,9.54664661221
2013-02-21,SEA,ORD,11.0,11.1829702463
2013-01-31,MCO,ATL,11.75,9.08534414653
2012-12-17,SFO,ORD,12.7727272727,10.9585010192
2013-01-24,SFO,SEA,9.55555555556,6.56391402444
2012-12-04,SFO,DEN,9.89473684211,7.3325358418
2013-02-11,ORD,PHX,8.64705882353,6.0201866299
2013-03-02,BOS,LAX,10.375,10.2558926151
2012-12-25,ATL,MSP,10.6363636364,7.74931919926
2013-03-02,CLT,ATL,6.63636363636,7.64555723637
2012-12-12,SFO,LAX,10.4761904762,9.12479614906
2013-02-13,ATL,DEN,8.35294117647,5.60068273149
2012-11-26,EWR,BOS,13.7916666667,11.2905468989
2013-03-01,MSP,DEN,7.5625,4.87125924856
2012-12-09,JFK,MIA,14.32,12.0889756941
2013-01-19,LAX,DFW,14.962962963,12.7021545159
2013-01-07,LAS,DFW,8.3125,6.43654928255
2012-11-24,MCO,EWR,15.3703703704,11.5896112238
2012-12-04,DEN,PHX,8.58823529412,6.43291170009
2013-01-20,ORD,LGA,11.0476190476,8.80611259567
2013-01-02,LAX,LAS,16.0333333333,12.601267953
2012-12-17,SFO,SEA,10.8571428571,9.28593406333
2013-01-10,DEN,DFW,13.08,10.8432774873
2012-11-16,ORD,DFW,12.6956521739,10.1553155925
2012-11-29,ATL,DFW,7.5625,6.67301780806
2013-01-27,LGA,DTW,9.63157894737,9.43522081421
2012-12-14,LGA,MIA,13.2380952381,12.1856668341
2013-01-24,ATL,MIA,12.4545454545,9.73812963721
2012-12-03,JFK,LAX,16.1333333333,11.7553607238
2012-12-28,LGA,BOS,4.66666666667,5.60951572479
2012-11-20,DFW,ATL,9.52631578947,6.85053461866
2012-12-27,ATL,ORD,11.7142857143,9.17683418801
2013-02-01,SFO,BOS,10.9047619048,7.68703299007
2012-12-01,ATL,ORD,11.6,11.7042502402
2012-12-15,SEA,ORD,11.4736842105,10.346058944
2012-12-04,MIA,JFK,9.94444444444,8.97363604069
2012-12-23,PHL,DFW,9.23529411765,7.24162802625
2013-02-10,SEA,ORD,10.3684210526,7.95271111226
2013-01-09,LAS,DFW,10.3888888889,10.3078433237
2013-02-15,SFO,ATL,10.7368421053,10.4872520777
2012-12-03,PHX,DEN,6.5625,4.66145542365
2013-02-03,ATL,DTW,10.0476190476,7.88971603086
2012-12-31,LAX,DFW,15.7857142857,11.3671298141
2013-01-15,BOS,LGA,5.63636363636,6.83041327114
2013-02-03,ORD,LGA,10.7222222222,10.7692675788
2013-02-03,LAX,LAS,12.3846153846,9.07778353158
2013-02-04,SFO,LAS,11.5652173913,7.81505590602
2013-02-17,SFO,ATL,11.4761904762,9.81131513926
2012-11-28,ORD,MSP,7.0,4.472135955
2013-02-18,ORD,SEA,9.85,6.4504181831
2013-01-13,SFO,DFW,10.8421052632,9.59318715371
2013-02-18,ORD,ATL,8.11764705882,5.24264190248
2013-02-19,LAX,IAH,15.48,12.0073588547
2013-02-02,DFW,BOS,7.16666666667,5.60573299616
2012-12-20,MIA,ATL,13.9642857143,8.94212727552
2013-01-31,SEA,SFO,10.6666666667,7.36432843736
2013-01-03,ORD,LAX,14.0769230769,11.7129776809
2013-01-20,ORD,PHX,8.52941176471,5.896160266
2012-12-19,LAX,DEN,15.4642857143,12.6797655746
2012-12-04,LAX,SEA,9.2,7.20818248498
2013-01-23,SEA,ORD,6.75,5.70685393349
2013-02-13,ATL,ORD,7.0,6.4688603205
2013-02-25,ORD,EWR,6.8,5.37454316996
2013-01-19,EWR,ORD,8.30769230769,9.78421019964
2012-11-20,MCO,EWR,16.1851851852,12.7823106044
2013-01-16,JFK,LAX,18.5945945946,13.200293472
2013-02-11,SEA,LAX,12.8695652174,11.2827476821
2013-03-01,SFO,EWR,10.2352941176,9.80771005233
2012-12-16,SEA,SFO,13.3913043478,10.8281582856
2012-11-19,PHL,DFW,8.55555555556,6.92159640054
2012-12-09,LAS,JFK,15.1666666667,11.1975469399
2013-01-19,EWR,SFO,10.6470588235,9.73358346442
2013-01-06,ATL,BOS,10.875,7.57749815314
2012-12-14,DFW,ORD,12.5714285714,11.1380942202
2012-11-24,EWR,ATL,8.47058823529,9.06998929891
2012-12-02,PHL,MCO,16.2258064516,11.4563219153
2013-02-15,DTW,ATL,9.4375,7.85679111767
2013-02-01,ORD,DTW,7.28571428571,5.56677743304
2012-11-23,CLT,LGA,10.55,7.81008120451
2013-02-25,PHX,ORD,11.0,9.53414914924
2013-02-18,MIA,JFK,15.1481481481,11.1586589479
2013-01-03,ATL,MIA,15.5555555556,11.2569067118
2013-01-13,ATL,DTW,10.2631578947,7.91511988583
2013-02-28,DFW,PHL,6.09090909091,6.00757098093
2013-02-11,DEN,ORD,8.4375,6.1748819152
2012-12-18,DFW,DEN,8.29411764706,5.54261564925
2012-12-23,SFO,LAS,17.4848484848,12.005522719
2013-01-31,SFO,ORD,10.5789473684,9.28748135619
2012-12-17,ATL,PHL,7.11764705882,5.06066143085
2012-12-19,SFO,JFK,17.5833333333,11.9316505863
2012-11-18,DEN,MSP,9.8,6.54217089352
2012-12-17,ATL,SFO,8.0,5.96065531336
2012-12-29,DEN,ORD,12.1818181818,9.72789980582
2013-02-17,DTW,ATL,9.1875,7.22236110978
2012-12-07,EWR,BOS,11.5,10.5565702987
2013-02-16,JFK,LAX,17.7272727273,12.3472484973
2013-02-27,DFW,LGA,7.8125,7.99348693208
2012-12-13,ATL,ORD,11.1904761905,10.0030947592
2013-02-15,ATL,ORD,9.46666666667,10.4667273277
2013-02-17,LAX,SEA,10.2727272727,7.38197172126
2012-12-07,DEN,PHX,8.35294117647,5.66724333859
2012-11-15,MIA,JFK,14.9047619048,13.8488438575
2013-01-22,LGA,ATL,9.0,7.00476028617
2013-02-25,CLT,ATL,6.41666666667,5.35058761995
2013-01-06,ATL,LGA,10.5714285714,9.16281304279
2013-01-20,BOS,PHL,5.76923076923,5.03576949025
2012-11-21,CLT,LGA,13.8518518519,9.88278886092
2012-12-13,ORD,DFW,9.21052631579,6.00535823123
2013-01-25,DEN,ATL,7.06666666667,4.58984386082
2012-12-15,EWR,MCO,18.5666666667,14.2409882777
2012-12-09,DFW,SFO,8.21428571429,8.51404786156
2012-12-03,ATL,SFO,10.0,9.17797875993
2012-12-19,DEN,DFW,10.45,7.63285833196
2012-12-10,DEN,LAS,12.0434782609,8.54122761493
2013-01-18,LAX,EWR,14.6,11.9163752878
2013-02-15,ORD,LAS,9.0,5.62731433871
2013-02-26,PHL,DFW,6.27272727273,5.83251076451
2012-11-25,DFW,LAS,10.6666666667,8.60232526704
2013-01-09,JFK,LAS,12.1739130435,8.45120848762
2013-01-04,JFK,MCO,17.5714285714,11.2910316162
2012-12-14,SFO,SEA,10.0,8.52642949892
2013-01-15,ATL,CLT,10.4,8.58640295988
2012-12-15,DEN,SFO,13.4782608696,11.1472359608
2012-12-26,ATL,MIA,15.3793103448,10.5844015726
2013-02-06,SEA,LAX,12.4545454545,11.5829401347
2013-01-04,SFO,DEN,14.9615384615,11.8033241732
2012-12-26,LGA,DTW,11.2380952381,8.61338935556
2013-02-14,JFK,MCO,10.0,7.70026737504
2012-12-11,SFO,JFK,15.375,12.8868402711
2013-01-07,ATL,MCO,12.0,8.323023926
2013-02-16,ATL,MIA,12.44,9.78979060042
2012-11-22,SFO,LAX,14.4074074074,10.5256436283
2012-11-19,LAX,EWR,13.9230769231,9.86275043555
2012-12-26,PHX,ORD,12.625,8.8505096881
2013-02-05,LGA,DFW,8.92857142857,11.1318274518
2012-12-29,ORD,LAX,16.6764705882,11.7259633919
2012-12-01,DFW,SFO,7.92857142857,7.03249912592
2013-01-17,EWR,SFO,11.3684210526,10.4997911425
2012-12-20,SFO,LAS,14.08,10.5195056918
2013-01-01,LAX,EWR,14.0714285714,9.31716286267
2012-12-27,SFO,ATL,9.72727272727,6.72013193027
2012-12-21,ORD,IAH,14.32,10.6094297679
2012-11-28,SEA,LAX,13.2083333333,12.1153125053
2012-12-02,MSP,DEN,6.875,5.31507290637
2012-12-29,PHL,DFW,9.10526315789,7.30216662552
2012-12-01,MCO,PHL,19.2972972973,12.9397425375
2013-02-23,SFO,ORD,11.1904761905,8.29830734318
2013-02-27,DEN,MSP,10.7,7.9743008273
2013-02-22,SFO,BOS,13.8333333333,10.8012344973
2012-12-04,ATL,DTW,6.07142857143,4.53133170635
2013-02-14,DFW,LGA,9.17647058824,7.68306005213
